id,name_levenshtein_simple,name_trigram_simple,name_levenshtein_term,name_trigram_term,city_levenshtein_simple,city_trigram_simple,city_levenshtein_term,city_trigram_term,zip_levenshtein_simple,zip_trigram_simple,zip_levenshtein_term,zip_trigram_term,street_levenshtein_simple,street_trigram_simple,street_levenshtein_term,street_trigram_term,website_levenshtein_simple,website_trigram_simple,website_levenshtein_term,website_trigram_term,phone_levenshtein,phone_trigram,fax_levenshtein,fax_trigram,street_number_levenshtein,street_number_trigram,phone_equality,fax_equality,street_number_equality,is_match
2751#2754,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
13191#13192,0.134921,0.0,0.13333299999999998,0.0,1,1,1,1,1,1,1,1,0.777778,0.666667,0.821429,0.6875,?,?,?,?,0.454545454545,0.263157904148,?,?,0.75,0.25,n,m,n,-1
1221#1242,0.121769,0.0,0.0740741,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.727272727273,0.5,?,?,1.0,1.0,n,m,s,1
2266#2269,0.27381,0.051282100000000004,0.263158,0.0606061,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.363636363636,0.20000000298,?,?,?,?,n,m,n,-1
1229#1243,0.121769,0.0,0.0740741,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.727272727273,0.5,?,?,1.0,1.0,n,m,s,1
2100#2110,0.666667,0.666667,0.583333,0.6153850000000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
2081#2085,0.571429,0.571429,0.352941,0.371429,1,1,1,1,1,1,1,1,0.972222,0.875,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1574#1578,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
3517#3525,0.366667,0.0,0.333333,0.0,1,1,1,1,1,1,1,1,0.266667,0,0.222222,0,?,?,?,?,?,?,?,?,0.666666666667,0.333333343267,m,m,n,-1
8838#8841,0.341667,0.09554739999999999,0.269231,0.097561,?,?,?,?,?,?,?,?,?,?,?,?,0.68254,0.666667,0.448276,0.352941,1.0,1.0,?,?,1.0,1.0,s,m,s,1
2682#2684,1.0,1.0,0.636364,1.0,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,1.0,1.0,1.0,1.0,s,s,s,1
1455#1456,0.8,0.8,0.848485,0.848485,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
8935#8932,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
11491#11492,0.0,0.0,0.07142860000000001,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.818181818182,0.5,?,?,?,?,n,m,n,-1
13635#13636,0.633333,0.6,0.714286,0.6,1,1,1,1,1,1,1,1,0.297778,0.2,0.2,0.0789474,?,?,?,?,?,?,?,?,0.666666666667,0.333333343267,m,m,n,-1
391#393,0.216667,0.0444444,0.125,0.0333333,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
14542#891717,0.282955,0.07692310000000001,0.17647100000000002,0.0666667,1,1,1,1,1,1,1,1,0.677656,0.629348,0.375,0.596491,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
9096#9099,0.8888889999999999,0.8888889999999999,0.892857,0.8888889999999999,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,0.727272727273,0.411764711142,?,?,?,?,n,m,n,1
2789#2793,0.857143,0.857143,0.758621,0.8,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2118#2120,0.208333,0.0,0.125,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.272727272727,0.0909090936184,?,?,1.0,1.0,n,m,s,1
1268#1287,0.666667,0.666667,0.538462,0.571429,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
12115#14157,0.533333,0.468182,0.473684,0.434783,0.125,0,0.125,0,0.6,0.2,0.6,0.2,0.253968,0,0.15,0,?,?,?,?,1.0,1.0,?,?,0.5,0.285714298487,s,m,n,-1
111132#583302,1.0,1.0,0.333333,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
2140#2142,1.0,1.0,1.0,1.0,0.666667,0.666667,0.5,0.545455,1,1,1,1,1,1,1,1,1,1,1,1,1.0,1.0,?,?,1.0,1.0,s,m,s,1
3792#3793,0.44444399999999995,0.350877,0.32,0.297297,0.444444,0.4,0.45,0.193548,0,0,0,0,?,?,?,?,?,?,?,?,0.454545454545,0.20000000298,?,?,?,?,n,m,m,-1
4503#4504,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.636363636364,0.411764711142,?,?,0.666666666667,0.333333343267,n,m,n,1
8090#8179,0.343881,0.199356,0.25,0.07936510000000001,1,1,1,1,1,1,1,1,0.295238,0.0857143,0.25,0.0769231,?,?,?,?,0.545454545455,0.333333343267,?,?,0.75,0.428571432829,n,m,n,-1
12485#12705,0.666667,0.666667,0.571429,0.513514,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
3153#3154,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
9173#9174,0.321995,0.11428599999999998,0.22222199999999998,0.041666699999999994,1,1,1,1,?,?,?,?,1,1,1,1,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
12690#12684,1.0,1.0,1.0,1.0,1,1,1,1,0,0,0,0,0.182449,0.0119048,0.173913,0.0217391,?,?,?,?,?,?,?,?,?,?,m,m,m,-1
1681#1685,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,0.75,0.428571432829,s,m,n,1
629#632,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2824#2834,0.25,0.25,0.181818,0.236842,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
2196#2216,0.666667,0.666667,0.541667,0.8235290000000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1802#1813,0.4,0.4,0.232558,0.275,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
1645#1652,0.8,0.8,0.666667,0.684211,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
8258#8268,0.136364,0.010101,0.147059,0.018181799999999998,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
7183#7184,0.691667,0.6,0.333333,0.583333,1,1,1,1,1,1,1,1,0.958333,0.833333,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
5653#5662,0.8888889999999999,0.8888889999999999,0.793103,0.8214290000000001,0.666667,0.666667,0.454545,0.5,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
762#763,0.5,0.5,0.307692,0.333333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,m,1
780#779,0.28571399999999997,0.28571399999999997,0.266667,0.3,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
2204#2228,0.8,0.8,0.47618999999999995,0.5,1,1,1,1,1,1,1,1,0.8,0.8,0.548387,0.548387,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
11681#11682,0.27678600000000003,0.0467949,0.32,0.047619,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2360#2386,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
3465#3466,0.30251300000000003,0.148148,0.24242399999999997,0.0930233,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1267#1269,0.666667,0.666667,0.538462,0.571429,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
9255#9256,1.0,1.0,0.07692310000000001,1.0,1,1,1,1,1,1,1,1,0.866667,0.84,0.916667,0.846154,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
8449#8450,0.571429,0.571429,0.52,0.538462,1,1,1,1,1,1,1,1,0.286458,0.05,0.208333,0.0217391,0.770833,0.75,0.56,0.371429,0.454545454545,0.20000000298,?,?,0.75,0.428571432829,n,m,n,-1
13833#13834,0.302083,0.117073,0.230769,0.162162,1,1,1,1,1,1,1,1,0.625,0.5,0.419355,0.352941,?,?,?,?,0.181818181818,0.0909090936184,?,?,0.75,0.25,n,m,n,-1
1258#1272,0.380952,0.24242399999999997,0.3,0.266667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
7304#7312,0.232143,0.057142899999999996,0.368421,0.08333330000000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
8919#8927,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1106#1112,0.666667,0.666667,0.625,0.666667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
696#703,0.545455,0.545455,0.377778,0.409091,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1127#1134,0.8,0.8,0.8125,0.8235290000000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
3536#3537,0.297619,0.0333333,0.294118,0.037037,1,1,1,1,1,1,1,1,0.364286,0.2,0.259259,0.0869565,?,?,?,?,0.545454545455,0.263157904148,?,?,0.4,0.25,n,m,n,-1
8982#8998,0.75,0.75,0.612903,0.625,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
7128#7130,1.0,1.0,0.25,1.0,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,0.428571428571,0.300000011921,s,m,n,1
5319#5320,0.211603,0.026094299999999997,0.2,0.0344828,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
5053#5054,0.761905,0.694444,0.6875,0.47618999999999995,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.666666666667,0.333333343267,m,m,n,-1
2808#2809,0.8,0.777778,0.810811,0.783784,1,1,1,1,0.2,0,0.2,0,1,1,1,1,?,?,?,?,?,?,?,?,?,?,m,m,m,1
7374#7375,1.0,1.0,0.0,1.0,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,0.428571428571,0.181818187237,s,m,n,1
10641#10642,0.238889,0.0,0.235294,0.0,0,0,0,0,0.25,0,0.25,0,0.343434,0.25,0.210526,0.0909091,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
766#770,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0.857143,0.857143,0.842105,0.85,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
10086#10087,0.202222,0.0,0.2,0.0,1,1,1,1,1,1,1,1,0.8,0.8,0.633333,0.666667,?,?,?,?,0.6,0.375,0.6,0.375,?,?,n,n,n,-1
6327#6328,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1388#1386,1.0,1.0,0.8461540000000001,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.666666666667,0.333333343267,m,m,n,1
7080#7078,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
139#143,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1414#1402,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
6212#6214,0.666667,0.666667,0.47618999999999995,0.666667,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
2451#2454,0.571429,0.571429,0.428571,0.526316,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.272727272727,0.0909090936184,?,?,1.0,1.0,n,m,s,1
15343#15344,0.32222199999999995,0.0,0.166667,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.2,0.047619048506,?,?,1.0,1.0,n,m,s,-1
9882#9883,0.161376,0.0,0.21739099999999997,0.0,1,1,1,1,?,?,?,?,0.3125,0,0.166667,0,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
11557#11637,0.0952381,0.04,0.0869565,0.0333333,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,m,-1
6500#6502,0.25,0.0,0.0,0.0,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
7306#7317,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,?,?,s,m,n,1
8558#8811,0.666667,0.666667,0.25,0.307692,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
11790#11791,0.386905,0.28571399999999997,0.08333330000000001,0.121951,1,1,1,1,1,1,1,1,0.857143,0.857143,0.789474,0.8,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
9041#9051,0.551265,0.384615,0.21739099999999997,0.295082,1,1,1,1,0,0,0,0,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1436#1434,1.0,1.0,1.0,1.0,0.666667,0.666667,0.5,0.545455,1,1,1,1,0.857143,0.857143,0.842105,0.85,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
6168#6170,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
8743#8746,0.857143,0.857143,0.666667,0.678571,1,1,1,1,1,1,1,1,0.803571,0.718182,0.954545,0.782609,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
11814#11815,0.28571399999999997,0.175,0.363636,0.1875,1,1,1,1,1,1,1,1,0.666667,0.666667,0.769231,0.588235,?,?,?,?,0.7,0.375,?,?,0.0,0.0,n,m,n,-1
2188#2219,0.666667,0.666667,0.371429,0.388889,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.909090909091,0.600000023842,?,?,?,?,n,m,n,1
2728#2731,0.6,0.6,0.392857,0.392857,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
4429#4430,0.267857,0.0,0.3125,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
12504#12505,0.461111,0.4,0.323529,0.25,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1249#1267,0.4,0.4,0.25,0.275862,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
5942#5945,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
10188#10189,0.266667,0.07142860000000001,0.0,0.0869565,0.7,0.5625,0.769231,0.533333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
9091#9101,0.8888889999999999,0.8888889999999999,0.642857,0.666667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,m,1
10934#10935,0.167857,0.0,0.15,0.0,0.166667,0,0.166667,0,0,0,0,0,0.224432,0.0416667,0.142857,0.0192308,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1802#1810,0.363636,0.363636,0.21276599999999998,0.25,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
847#848,1.0,1.0,1.0,1.0,0.571429,0.363636,0.571429,0.363636,0.166667,0,0.285714,0,0.685714,0.653061,0.6875,0.65,?,?,?,?,0.5,0.238095238805,?,?,1.0,1.0,n,m,s,1
1124#1133,0.5,0.5,0.372093,0.566667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2857#2859,0.666667,0.666667,0.375,0.464286,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
987#992,0.666667,0.666667,0.214286,0.307692,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1319#1320,0.16071400000000002,0.0,0.272727,0.0,1,1,1,1,1,1,1,1,0.857143,0.857143,0.777778,0.789474,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
2251#2259,0.2,0.0,0.190476,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
5640#5648,0.909091,0.909091,0.8536590000000001,0.8536590000000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
3779#3778,0.333333,0.0,0.333333,0.0,0.121212,0,0.0714286,0,0,0,0,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,m,-1
3689#3702,0.257143,0.116667,0.304348,0.0909091,1,1,1,1,1,1,1,1,0.253704,0.0336134,0.3,0.0263158,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
8982#8997,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
3654#3655,0.2,0.025641000000000004,0.11111099999999999,0.03125,1,1,1,1,0.8,0.333333,0.8,0.333333,0.266314,0.0740741,0.28,0.0434783,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
9135#9136,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
2820#2828,0.769231,0.769231,0.777778,0.708333,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
8262#8265,0.0,0.0,0.125,0.0,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
15235#15233,0.223214,0.0625,0.1875,0.0666667,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,-1
2379#2375,0.666667,0.666667,0.736842,0.636364,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.545454545455,0.263157904148,?,?,1.0,1.0,n,m,s,1
14963#14952,1.0,1.0,1.0,1.0,0.283333,0.0285714,0.235294,0.0357143,0.4,0,0.4,0,0.3625,0.24,0.25,0.166667,?,?,?,?,0.5,0.222222223878,?,?,?,?,n,m,n,-1
5603#5606,0.35,0.12121199999999999,0.24,0.0909091,1,1,1,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
3860#3861,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,0.711111,0.666667,0.517241,0.441176,1.0,1.0,?,?,1.0,1.0,s,m,s,1
12229#12230,0.402778,0.25,0.41176499999999994,0.166667,1,1,1,1,1,1,1,1,0.8,0.8,0.8125,0.823529,?,?,?,?,0.454545454545,0.20000000298,?,?,?,?,n,m,n,-1
1927#1928,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
147710#627637,0.268254,0.123545,0.230769,0.116279,1,1,1,1,1,1,1,1,0.111993,0.015873,0.148148,0.0208333,?,?,?,?,0.9,0.692307710648,?,?,?,?,n,m,n,-1
3826#3824,0.666667,0.666667,0.352941,0.388889,?,?,?,?,?,?,?,?,?,?,?,?,1,1,1,1,1.0,1.0,?,?,1.0,1.0,s,m,s,1
8902#8888,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
13290#13291,0.161364,0.025,0.117647,0.0232558,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.818181818182,0.411764711142,0.818181818182,0.5,?,?,n,n,n,-1
8872#8886,0.666667,0.666667,0.384615,0.428571,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,0.5,0.25,s,m,n,1
1268#1281,0.666667,0.666667,0.41935500000000003,0.583333,?,?,?,?,?,?,?,?,?,?,?,?,0.41131,0.311688,0.218182,0.258621,0.909090909091,0.600000023842,?,?,0.5,0.25,n,m,n,1
1863#1873,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
8863#8851,0.694444,0.666667,0.638889,0.525,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
5646#5645,0.6,0.6,0.46808500000000003,0.48936199999999996,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
3664#3666,0.140693,0.030302999999999997,0.0454545,0.0208333,1,1,1,1,1,1,1,1,0.252083,0.0477273,0.304348,0.0571429,?,?,?,?,?,?,?,?,0.5,0.285714298487,m,m,n,-1
15554#15555,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0.274306,0,0.0869565,0,?,?,?,?,0.7,0.466666668653,?,?,?,?,n,m,n,-1
11694#11695,0.590909,0.525,0.357143,0.173913,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.181818181818,0.0909090936184,?,?,?,?,n,m,n,-1
3757#3756,0.5625,0.3525,0.545455,0.288889,1,1,1,1,0.8,0.333333,0.8,0.333333,0.505925,0.377622,0.375,0.396226,?,?,?,?,0.545454545455,0.333333343267,?,?,?,?,n,m,n,-1
2823#2828,0.923077,0.923077,0.8444440000000001,0.8636360000000001,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
2214#2218,0.44444399999999995,0.44444399999999995,0.291667,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.454545454545,0.20000000298,?,?,1.0,1.0,n,m,s,1
957#959,1.0,1.0,1.0,1.0,1,1,1,1,?,?,?,?,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
2315#2316,0.25,0.0,0.2,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
2773#2775,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,m,1
234#239,0.416667,0.35897399999999996,0.277778,0.148148,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
2251#2257,0.2,0.0,0.190476,0.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
1441#1456,0.763636,0.727273,0.382353,0.717949,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
4545#4546,0.513889,0.37037,0.428571,0.190476,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
97#98,0.166667,0.0909091,0.190476,0.107143,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1039#1041,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,1,1,1,1,?,?,?,?,1.0,1.0,?,?,1.0,1.0,s,m,s,1
102#103,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
1398#1405,0.227778,0.027777800000000002,0.1,0.027777800000000002,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
7726#7727,0.666667,0.666667,0.454545,0.478261,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.363636363636,0.0909090936184,?,?,0.75,0.25,n,m,n,-1
3700#3704,0.335863,0.108319,0.23809499999999997,0.0851064,1,1,1,1,1,1,1,1,0.115816,0,0.181818,0,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
12459#12460,0.857143,0.857143,0.714286,0.727273,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
8176#8188,0.173469,0.08369410000000001,0.178571,0.07894739999999999,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.545454545455,0.333333343267,?,?,0.4,0.222222223878,n,m,n,-1
4127#4132,0.7,0.48469399999999996,0.551724,0.393939,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
1477#1476,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
8179#8185,0.099977,0.0,0.053571400000000005,0.0,1,1,1,1,1,1,1,1,0.333333,0.291667,0.4375,0.192308,?,?,?,?,?,?,?,?,0.5,0.25,m,m,n,-1
2460#2467,1.0,1.0,1.0,1.0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1.0,1.0,m,m,s,1
13063#13064,0.277778,0.0190476,0.23809499999999997,0.0243902,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.7,0.466666668653,?,?,?,?,n,m,n,-1
3513#3521,0.514286,0.428571,0.333333,0.181818,1,1,1,1,1,1,1,1,0.248106,0.05,0.25,0.025641,?,?,?,?,?,?,?,?,0.666666666667,0.333333343267,m,m,n,-1
694#690,0.8,0.8,0.666667,0.681818,0.166667,0,0.125,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,1
611#613,0.15178599999999998,0.0,0.26087,0.0,1,1,1,1,1,1,1,1,0.392857,0.334934,0.47619,0.225806,?,?,?,?,0.363636363636,0.20000000298,?,?,0.5,0.285714298487,n,m,n,-1
2520#2524,1.0,1.0,1.0,1.0,1,1,1,1,1,1,1,1,0.923077,0.923077,0.921053,0.918919,?,?,?,?,?,?,?,?,?,?,m,m,n,1
15078#15109,0.389286,0.333333,0.263158,0.137931,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,m,m,n,-1
